"id_contrato","estado_contrato","fecha_de_firma","fecha_de_inicio_del_contrato","fecha_de_fin_del_contrato","tipo_de_contrato","modalidad_de_contratacion","duraci_n_del_contrato","dias_adicionados","valor_del_contrato","valor_pagado","valor_pendiente_de_pago","es_pyme","es_grupo","g_nero_representante_legal"
"CO1.PCCNTR.3490106","Cerrado","2022-02-02T00:00:00.000","2022-02-02T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","304 Dia(s)","0","2.8945593E7","2.7940869E7","1004724.0","No","No","Mujer"
"CO1.PCCNTR.7018397","Modificado","2024-11-20T00:00:00.000","2024-12-16T00:00:00.000","2026-10-15T00:00:00.000","Seguros","Licitación pública","653 Dia(s)","152","6.064582093E10","6.0645820929E10","0.0","No","No","Hombre"
"CO1.PCCNTR.6498835","Cerrado","2024-07-05T00:00:00.000","2024-07-10T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","175 Dia(s)","0","4.675E7","4.275E7","4000000.0","No","No","Mujer"
"CO1.PCCNTR.5162320","Cerrado","2023-07-06T00:00:00.000","2023-07-06T00:00:00.000","2024-02-29T00:00:00.000","Prestación de servicios","Contratación directa","186 Dia(s)","0","1.16505714E8","1.13230453E8","3275261.0","No","No","Hombre"
"CO1.PCCNTR.3825644","Cerrado","2022-07-22T00:00:00.000","2022-07-22T00:00:00.000","2024-07-17T00:00:00.000","Otro","Contratación régimen especial (con ofertas)","2 Año(s)","0","0.0","0.0","0.0","No","No","Hombre"
"CO1.PCCNTR.4321444","Cerrado","2022-12-19T00:00:00.000","2022-12-20T00:00:00.000","2024-09-30T00:00:00.000","Suministros","Selección abreviada subasta inversa","589 Dia(s)","0","1.869275942E9","1.290065285E9","5.79210656E8","Si","No","Hombre"
"CO1.PCCNTR.2415658","Cerrado","2021-05-03T00:00:00.000","2021-05-03T00:00:00.000","2021-12-15T00:00:00.000","Prestación de servicios","Contratación directa","237 Dia(s)","0","1.28248073E8","1.28248073E8","0.0","No","No","Mujer"
"CO1.PCCNTR.3551179","Cerrado","2022-02-07T00:00:00.000","2022-02-07T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","337 Dia(s)","0","6.28815E7","6.28815E7","0.0","No","No","No Definido"
"CO1.PCCNTR.475956","Cerrado","2018-07-25T00:00:00.000","2018-07-17T00:00:00.000","2018-10-25T00:00:00.000","Prestación de servicios","Mínima cuantía","No definido","0","2.102815E7","2.102815E7","0.0","Si","No","No Definido"
"CO1.PCCNTR.1688904","Cerrado","2020-08-05T00:00:00.000","2020-08-05T00:00:00.000","2021-04-30T00:00:00.000","Prestación de servicios","Contratación directa","296 Dia(s)","0","3.9293884E7","3.8249529E7","1044355.0","No","No","No Definido"
"CO1.PCCNTR.6085216","Cerrado","2024-03-13T00:00:00.000","2024-03-19T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","282 Dia(s)","0","7.0897075E7","7.0897075E7","0.0","No","No","Mujer"
"CO1.PCCNTR.6141799","Cerrado","2024-03-22T00:00:00.000","2024-04-02T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","273 Dia(s)","0","1.08375617E8","1.08375617E8","0.0","No","No","No Definido"
"CO1.PCCNTR.3687905","Cerrado","2022-07-06T00:00:00.000","2022-07-06T00:00:00.000","2023-07-29T00:00:00.000","Seguros","Selección Abreviada de Menor Cuantía","1 Año(s)","0","5.47945118E8","5.47945118E8","0.0","No","Si","No Definido"
"CO1.PCCNTR.1991802","Cerrado","2020-12-10T00:00:00.000","2020-12-10T00:00:00.000","2020-12-28T00:00:00.000","Consultoría","Concurso de méritos abierto","1 Mes(es)","0","3.67477736E8","3.67477728E8","7.0","Si","Si","Hombre"
"CO1.PCCNTR.693621","Cerrado","2018-12-26T00:00:00.000","2018-12-14T00:00:00.000","2019-07-12T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","4.3523729E7","1.5972009E7","2.755172E7","No","No","No Definido"
"CO1.PCCNTR.1948055","Cerrado","2020-11-13T00:00:00.000","2020-11-13T00:00:00.000","2020-12-31T00:00:00.000","Prestación de servicios","Contratación directa","66 Dia(s)","0","9614000.0","9056667.0","557333.0","No","No","Mujer"
"CO1.PCCNTR.5243563","Cerrado","2023-07-28T00:00:00.000","2023-07-28T00:00:00.000","2023-12-31T00:00:00.000","Prestación de servicios","Contratación directa","160 Dia(s)","0","6.4789762E7","6.2007379E7","2782383.0","No","No","No Definido"
"CO1.PCCNTR.4568270","Cerrado","2023-02-07T00:00:00.000","2023-02-07T00:00:00.000","2023-06-06T00:00:00.000","Prestación de servicios","Contratación directa","4 Mes(es)","0","3.0334472E7","2.9828897E7","505575.0","No","No","No Definido"
"CO1.PCCNTR.658143","Cerrado","2018-12-12T00:00:00.000","2018-12-03T00:00:00.000","2021-06-22T00:00:00.000","Prestación de servicios","Selección abreviada subasta inversa","Dia(s)","0","7.91355045E8","7.78721418E8","1.2633626E7","No","No","No Definido"
"CO1.PCCNTR.8487853","Borrador","","","2026-12-31T00:00:00.000","Prestación de servicios","Contratación directa","9 Mes(es)","0","5.6506117E7","0.0","5.6506117E7","No","No","No Definido"
"CO1.PCCNTR.4201668","Cerrado","2022-11-24T00:00:00.000","2022-11-24T00:00:00.000","2023-08-31T00:00:00.000","Prestación de servicios","Contratación directa","295 Dia(s)","0","5.5476729E7","5.4542777E7","933952.0","No","No","No Definido"
"CO1.PCCNTR.4340212","Cerrado","2022-12-28T00:00:00.000","2022-12-28T00:00:00.000","2023-08-31T00:00:00.000","Prestación de servicios","Contratación directa","252 Dia(s)","0","8.7737557E7","8.362486E7","4112697.0","No","No","Hombre"
"CO1.PCCNTR.9021100","En ejecución","2026-01-22T00:00:00.000","2026-01-26T00:00:00.000","2026-12-18T00:00:00.000","Prestación de servicios","Contratación directa","330 Dia(s)","0","6.7757715E7","3.2019652E7","3.5738063E7","No","No","Hombre"
"CO1.PCCNTR.4322372","Cerrado","2022-12-28T00:00:00.000","2022-12-29T00:00:00.000","2023-12-31T00:00:00.000","Consultoría","Concurso de méritos abierto","12 Mes(es)","0","8.50359042E8","8.50359042E8","0.0","Si","No","Hombre"
"CO1.PCCNTR.8554274","Modificado","2025-11-11T00:00:00.000","2025-11-19T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","342 Dia(s)","92","7.0618E7","3.787175E7","3.274625E7","No","No","Mujer"
"CO1.PCCNTR.4615906","Cerrado","2023-02-24T00:00:00.000","2023-02-24T00:00:00.000","2023-06-13T00:00:00.000","Prestación de servicios","Contratación directa","4 Mes(es)","0","2.3359468E7","2.2970142E7","389326.0","No","No","No Definido"
"CO1.PCCNTR.883028","Cerrado","2019-04-09T00:00:00.000","2019-03-07T00:00:00.000","2020-04-30T00:00:00.000","Prestación de servicios","Contratación directa","Dia(s)","0","1.1398E8","1.1316E8","820000.0","No","No","No Definido"
"CO1.PCCNTR.8391400","Modificado","2025-10-03T00:00:00.000","2025-10-03T00:00:00.000","2026-12-31T00:00:00.000","Otro","Contratación directa","289 Dia(s)","184","1.65E9","0.0","1.65E9","No","No","No Definido"
"CO1.PCCNTR.684063","Cerrado","2019-01-02T00:00:00.000","2018-12-18T00:00:00.000","2021-12-09T00:00:00.000","Prestación de servicios","Selección abreviada subasta inversa","Dia(s)","0","6.94836763E8","6.94836762E8","0.0","Si","No","Mujer"
"CO1.PCCNTR.4355122","Cerrado","2023-01-11T00:00:00.000","2023-01-11T00:00:00.000","2023-12-31T00:00:00.000","Prestación de servicios","Contratación directa","246 Dia(s)","0","1.11616526E8","1.11004928E8","611598.0","No","No","No Definido"
"CO1.PCCNTR.678023","Cerrado","2019-01-18T00:00:00.000","2018-12-04T00:00:00.000","2018-12-06T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","3.327038E7","1.8449939E7","1.4820441E7","No","No","No Definido"
"CO1.PCCNTR.5897431","Cerrado","2024-02-07T00:00:00.000","2024-02-13T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","318 Dia(s)","0","6.5004839E7","6.4800421E7","204418.0","No","No","No Definido"
"CO1.PCCNTR.4568350","Cerrado","2023-02-07T00:00:00.000","2023-02-07T00:00:00.000","2023-08-06T00:00:00.000","Prestación de servicios","Contratación directa","4 Mes(es)","0","2.7117564E7","2.6816258E7","301306.0","No","No","Hombre"
"CO1.PCCNTR.635887","Cerrado","2018-11-28T00:00:00.000","2018-11-22T00:00:00.000","2020-11-22T00:00:00.000","Compraventa","Selección abreviada subasta inversa","No definido","0","5.076694E8","5.076694E8","0.0","Si","No","Mujer"
"CO1.PCCNTR.8671581","En ejecución","2025-12-09T00:00:00.000","2025-12-12T00:00:00.000","2026-07-31T00:00:00.000","Prestación de servicios","Contratación directa","240 Dia(s)","0","1.13882975E8","9.532257E7","1.8560405E7","No","No","No Definido"
"CO1.PCCNTR.2559206","Cerrado","2021-07-09T00:00:00.000","2021-07-09T00:00:00.000","2022-04-25T00:00:00.000","Prestación de servicios","Contratación directa","328 Dia(s)","0","4.9039885E7","2.4743528E7","2.4296357E7","No","No","No Definido"
"CO1.PCCNTR.301195","Cerrado","2018-01-28T00:00:00.000","2018-01-18T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","1.035E8","1.029E8","600000.0","No","No","No Definido"
"CO1.PCCNTR.1485585","Cerrado","2020-04-21T00:00:00.000","2020-04-16T00:00:00.000","2020-12-31T00:00:00.000","Prestación de servicios","Selección abreviada subasta inversa","Dia(s)","0","2.465085E8","2.2509326E8","2.141524E7","Si","No","No Definido"
"CO1.PCCNTR.6140671","Cerrado","2024-03-22T00:00:00.000","2024-04-03T00:00:00.000","2025-03-31T00:00:00.000","Prestación de servicios","Contratación directa","362 Dia(s)","0","1.77467462E8","1.77467461E8","0.0","No","No","Mujer"
"CO1.PCCNTR.5059501","Cerrado","2023-06-15T00:00:00.000","2023-06-15T00:00:00.000","2023-12-31T00:00:00.000","Prestación de servicios","Contratación directa","206 Dia(s)","0","1.9848024E7","1.862516E7","1222864.0","No","No","Hombre"
"CO1.PCCNTR.108733","Cerrado","2017-02-11T00:00:00.000","2017-02-06T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","3.425E7","3.275E7","1500000.0","No","No","No Definido"
"CO1.PCCNTR.8637861","Modificado","2025-11-28T00:00:00.000","2025-12-03T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","332 Dia(s)","91","1.508728E8","9.19646E7","5.89082E7","No","No","No Definido"
"CO1.PCCNTR.6546242","Cerrado","2024-07-23T00:00:00.000","2024-07-26T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","162 Dia(s)","0","4.1146667E7","3.9860833E7","1285834.0","No","No","Mujer"
"CO1.PCCNTR.3552855","Cerrado","2022-02-09T00:00:00.000","2022-02-09T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","337 Dia(s)","0","3.9489443E7","3.9371211E7","118232.0","No","No","Hombre"
"CO1.PCCNTR.6103415","Cerrado","2024-03-18T00:00:00.000","2024-03-22T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","8 Mes(es)","0","3.06994E7","3.0289864E7","409536.0","No","No","No Definido"
"CO1.PCCNTR.96902","Cerrado","2017-01-13T00:00:00.000","2016-12-29T00:00:00.000","2017-12-12T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","7.1451313E7","0.0","7.1451313E7","No","No","No Definido"
"CO1.PCCNTR.6692331","Borrador","","","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","122 Dia(s)","0","3.2533333E7","0.0","3.2533333E7","No","No","Mujer"
"CO1.PCCNTR.864308","Cerrado","2019-03-27T00:00:00.000","2019-02-25T00:00:00.000","2019-11-30T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","7.8960942E7","7.5384314E7","3576628.0","No","No","No Definido"
"CO1.PCCNTR.8671430","Modificado","2025-12-11T00:00:00.000","2025-12-17T00:00:00.000","2026-12-21T00:00:00.000","Prestación de servicios","Contratación directa","375 Dia(s)","143","1.60978124E8","8.3887971E7","7.7090153E7","No","No","No Definido"
"CO1.PCCNTR.75801","Cerrado","2016-11-04T00:00:00.000","2016-10-24T00:00:00.000","2017-03-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","5.5522281E7","0.0","5.5522281E7","No","No","No Definido"
"CO1.PCCNTR.8667736","Modificado","2025-12-11T00:00:00.000","2025-12-16T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","324 Dia(s)","92","5.0671509E7","3.0764845E7","1.9906664E7","No","No","Mujer"
"CO1.PCCNTR.1924470","Cerrado","2020-11-13T00:00:00.000","2020-11-13T00:00:00.000","2021-09-30T00:00:00.000","Prestación de servicios","Contratación directa","346 Dia(s)","0","6.0415044E7","5.8532422E7","1882622.0","No","No","No Definido"
"CO1.PCCNTR.229542","Cerrado","2017-12-18T00:00:00.000","2017-11-20T00:00:00.000","2018-11-30T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","6.877559E7","6.644725E7","2328340.0","No","No","No Definido"
"CO1.PCCNTR.8616329","terminado","2025-11-21T00:00:00.000","2025-11-26T00:00:00.000","2026-07-31T00:00:00.000","Prestación de servicios","Contratación directa","245 Dia(s)","0","1.22291213E8","3.3573857E7","8.8717356E7","No","No","No Definido"
"CO1.PCCNTR.8549214","Modificado","2025-11-18T00:00:00.000","2025-11-25T00:00:00.000","2026-12-31T00:00:00.000","Prestación de servicios","Contratación directa","390 Dia(s)","152","2.37754667E8","1.29214493E8","1.08540174E8","No","No","No Definido"
"CO1.PCCNTR.701509","Cerrado","2019-01-16T00:00:00.000","2018-12-28T00:00:00.000","2019-11-30T00:00:00.000","Otro","Contratación Directa (con ofertas)","Dia(s)","0","1.68563874E8","3.7548896E7","1.31014978E8","No","No","Hombre"
"CO1.PCCNTR.7607618","En ejecución","2025-03-06T00:00:00.000","2025-03-11T00:00:00.000","2025-11-10T00:00:00.000","Prestación de servicios","Contratación directa","8 Mes(es)","0","3.4672E7","3.4672E7","0.0","No","No","Mujer"
"CO1.PCCNTR.5978229","Cerrado","2024-02-20T00:00:00.000","2024-02-28T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","303 Dia(s)","0","4.5897319E7","4.5745843E7","151476.0","No","No","Hombre"
"CO1.PCCNTR.2628378","Cerrado","2021-07-16T00:00:00.000","2021-07-16T00:00:00.000","2022-12-18T00:00:00.000","Prestación de servicios","Contratación directa","356 Dia(s)","0","1.23717531E8","1.23251552E8","465979.0","No","No","Hombre"
"CO1.PCCNTR.1549148","En ejecución","2020-06-04T00:00:00.000","2020-06-04T00:00:00.000","2020-12-31T00:00:00.000","Operaciones de Crédito Público","Contratación directa","245 Dia(s)","0","2.46E8","0.0","2.46E8","No","No","No Definido"
"CO1.PCCNTR.684284","Cerrado","2018-12-26T00:00:00.000","2018-12-07T00:00:00.000","2019-11-30T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","7.7404625E7","7.6330569E7","1074056.0","No","No","No Definido"
"CO1.PCCNTR.2008407","Cerrado","2020-12-02T00:00:00.000","2020-12-02T00:00:00.000","2021-04-30T00:00:00.000","Prestación de servicios","Contratación directa","345 Dia(s)","0","2.5954767E7","2.3188717E7","2766050.0","No","No","No Definido"
"CO1.PCCNTR.89002","Cerrado","2017-01-23T00:00:00.000","2016-12-01T00:00:00.000","2017-11-30T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","2.07702576E8","0.0","2.07702576E8","No","No","Hombre"
"CO1.PCCNTR.3870620","Cerrado","2022-08-22T00:00:00.000","2022-08-22T00:00:00.000","2022-09-15T00:00:00.000","Prestación de servicios","Contratación directa","45 Dia(s)","0","5880000.0","5400000.0","480000.0","No","No","No Definido"
"CO1.PCCNTR.817742","Cerrado","2019-04-03T00:00:00.000","2019-02-06T00:00:00.000","2019-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","2.9980267E7","1.2596E7","1.7384267E7","Si","No","No Definido"
"CO1.PCCNTR.3544007","Cerrado","2022-02-03T00:00:00.000","2022-02-03T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","337 Dia(s)","0","4.4229839E7","4.4097414E7","132425.0","No","No","No Definido"
"CO1.PCCNTR.693690","Cerrado","2019-01-25T00:00:00.000","2018-12-14T00:00:00.000","2019-11-30T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","3.2454001E7","3.2089758E7","364243.0","No","No","No Definido"
"CO1.PCCNTR.508309","Cerrado","2018-08-06T00:00:00.000","2018-07-31T00:00:00.000","2018-08-30T00:00:00.000","Otro","Contratación directa","No definido","0","0.0","0.0","0.0","No","No","No Definido"
"CO1.PCCNTR.1443901","Cerrado","2020-04-16T00:00:00.000","2020-03-11T00:00:00.000","2020-12-31T00:00:00.000","Prestación de servicios","Contratación directa","Dia(s)","0","4.964E7","4.93E7","340000.0","No","No","No Definido"
"CO1.PCCNTR.6717954","Cerrado","2024-09-03T00:00:00.000","2024-09-06T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","118 Dia(s)","0","1.6205333E7","1.5793333E7","412000.0","No","No","Hombre"
"CO1.PCCNTR.115025","Cerrado","2017-03-14T00:00:00.000","2017-03-06T00:00:00.000","2017-08-15T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","Dia(s)","0","7293361.0","7130380.0","162981.0","No","No","No Definido"
"CO1.PCCNTR.5213187","Cerrado","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","2023-12-31T00:00:00.000","Prestación de servicios","Contratación directa","172 Dia(s)","0","3.5965067E7","3.4526464E7","1438603.0","No","No","No Definido"
"CO1.PCCNTR.6203205","Modificado","2024-04-11T00:00:00.000","2024-04-17T00:00:00.000","2025-04-16T00:00:00.000","Prestación de servicios","Contratación directa","364 Dia(s)","106","6.48E7","6.48E7","0.0","No","No","Mujer"
"CO1.PCCNTR.871846","Cerrado","2019-04-25T00:00:00.000","2019-03-01T00:00:00.000","2019-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","1.239708E8","1.2154E8","2430800.0","No","No","No Definido"
"CO1.PCCNTR.5992689","Cerrado","2024-02-23T00:00:00.000","2024-03-01T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","10 Mes(es)","0","4.12E7","4.0650667E7","549333.0","No","No","Hombre"
"CO1.PCCNTR.3453327","Cerrado","2022-01-28T00:00:00.000","2022-01-28T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","340 Dia(s)","0","5.0331481E7","4.5298333E7","5033148.0","No","No","Hombre"
"CO1.PCCNTR.302569","Cerrado","2018-02-02T00:00:00.000","2018-01-19T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","4.8120031E7","4.756373E7","556301.0","No","No","No Definido"
"CO1.PCCNTR.2516330","Cerrado","2021-05-27T00:00:00.000","2021-05-27T00:00:00.000","2021-11-30T00:00:00.000","Prestación de servicios","Contratación directa","201 Dia(s)","0","5.11292E7","4.96254E7","1503800.0","No","No","No Definido"
"CO1.PCCNTR.2800926","Cerrado","2021-09-15T00:00:00.000","2021-09-15T00:00:00.000","2021-12-31T00:00:00.000","Prestación de servicios","Contratación directa","126 Dia(s)","0","7.4514795E8","6.4614342E8","9.900453E7","No","No","No Definido"
"CO1.PCCNTR.5826934","Cerrado","2024-01-29T00:00:00.000","2024-02-01T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","10 Mes(es)","0","5.9554E7","5.9554E7","0.0","No","No","Hombre"
